payload_index,donor_index,source_region,region_offset,packet,half,lane,sobol_word,float_bits,hard_tail_index
6979,15171,1,2883,218,0,3,1197735936,0xbf161163,-1
6980,15172,1,2884,218,0,4,1734606848,0xbe792f0e,-1
6981,15173,1,2885,218,0,5,3882090496,0x3fa6e6dd,-1
6982,15174,1,2886,218,0,6,2808348672,0x3ecaa4d9,-1
6983,15175,1,2887,218,0,7,660865024,0xbf828e9d,-1
6984,15176,1,2888,218,0,8,929300480,0xbf48d5d5,-1
6985,15177,1,2889,218,0,9,3076784128,0x3f127484,-1
6986,15178,1,2890,218,0,10,4150525952,0x3fea3b13,-1
6987,15179,1,2891,218,0,11,2003042304,0xbdacd959,-1
6988,15180,1,2892,218,0,12,1466171392,0xbed144cd,-1
6989,15181,1,2893,218,0,13,3613655040,0x3f80035f,-1
6990,15182,1,2894,218,0,14,2539913216,0x3e6c9d81,-1
6991,15183,1,2895,218,0,15,392429568,0xbfaa8b0a,-1
6992,15184,1,2896,218,1,0,526647296,0xbf94bc1c,-1
6993,15185,1,2897,218,1,1,2674130944,0x3e9feeb8,-1
6994,15186,1,2898,218,1,2,3747872768,0x3f91c63a,-1
6995,15187,1,2899,218,1,3,1600389120,0xbea65c53,-1
6996,15188,1,2900,218,1,4,2137260032,0xbbc384a6,-1
6997,15189,1,2901,218,1,5,4284743680,0x4034a8a1,27
6998,15190,1,2902,218,1,6,3211001856,0x3f2ac1ae,-1
6999,15191,1,2903,218,1,7,1063518208,0xbf2e9785,-1
7000,15192,1,2904,218,1,8,795082752,0xbf6561ea,-1
7001,15193,1,2905,218,1,9,2942566400,0x3ef6d10b,-1
7002,15194,1,2906,218,1,10,4016308224,0x3fc1ed07,-1
7003,15195,1,2907,218,1,11,1868824576,0xbe27466d,-1
7004,15196,1,2908,218,1,12,1331953664,0xbefdb3a8,-1
7005,15197,1,2909,218,1,13,3479437312,0x3f60dab5,-1
7006,15198,1,2910,218,1,14,2405695488,0x3e1ae72f,-1
7007,15199,1,2911,218,1,15,258211840,0xbfc6e1f1,-1
7008,15200,1,2912,219,0,0,191102976,0xbfd9b24c,-1
7009,15201,1,2913,219,0,1,2338586624,0x3de4e463,-1
7010,15202,1,2914,219,0,2,3412328448,0x3f527636,-1
7011,15203,1,2915,219,0,3,1264844800,0xbf0a5130,-1
7012,15204,1,2916,219,0,4,1801715712,0xbe501020,-1
7013,15205,1,2917,219,0,5,3949199360,0x3fb36a42,-1
7014,15206,1,2918,219,0,6,2875457536,0x3ee08572,-1
7015,15207,1,2919,219,0,7,727973888,0xbf74c72e,-1
7016,15208,1,2920,219,0,8,996409344,0xbf3b779b,-1
7017,15209,1,2921,219,0,9,3143892992,0x3f1e6d65,-1
7018,15210,1,2922,219,0,10,4217634816,0x40063212,-1
7019,15211,1,2923,219,0,11,2070151168,0xbd38ed38,-1
7020,15212,1,2924,219,0,12,1533280256,0xbebba65f,-1
7021,15213,1,2925,219,0,13,3680763904,0x3f8890a2,-1
7022,15214,1,2926,219,0,14,2607022080,0x3e8b0153,-1
7023,15215,1,2927,219,0,15,459538432,0xbf9f0fd4,-1
7024,15216,1,2928,219,1,0,325320704,0xbfb796d8,-1
7025,15217,1,2929,219,1,1,2472804352,0x3e439a79,-1
7026,15218,1,2930,219,1,2,3546546176,0x3f6ffed0,-1
7027,15219,1,2931,219,1,3,1399062528,0xbee74478,-1
7028,15220,1,2932,219,1,4,1935933440,0xbdfd8082,-1
7029,15221,1,2933,219,1,5,4083417088,0x3fd37890,-1
7030,15222,1,2934,219,1,6,3009675264,0x3f06cb8b,-1
7031,15223,1,2935,219,1,7,862191616,0xbf56c660,-1
7032,15224,1,2936,219,1,8,593756160,0xbf8b4b71,-1
7033,15225,1,2937,219,1,9,2741239808,0x3eb5216f,-1
7034,15226,1,2938,219,1,10,3814981632,0x3f9bceb5,-1
7035,15227,1,2939,219,1,11,1667497984,0xbe915af5,-1
7036,15228,1,2940,219,1,12,1130627072,0xbf2224d1,-1
7037,15229,1,2941,219,1,13,3278110720,0x3f377ecd,-1
7038,15230,1,2942,219,1,14,2204368896,0x3d080274,-1
7039,15231,1,2943,219,1,15,56885248,0xc00e037c,-1
7040,15232,1,2944,220,0,0,40108032,0xc01685de,-1
7041,15233,1,2945,220,0,1,2187591680,0x3cbfc64b,-1
7042,15234,1,2946,220,0,2,3261333504,0x3f3444df,-1
7043,15235,1,2947,220,0,3,1113849856,0xbf25380c,-1
7044,15236,1,2948,220,0,4,1650720768,0xbe969516,-1
7045,15237,1,2949,220,0,5,3798204416,0x3f9935e5,-1
7046,15238,1,2950,220,0,6,2724462592,0x3eafcda6,-1
7047,15239,1,2951,220,0,7,576978944,0xbf8d952d,-1
7048,15240,1,2952,220,0,8,845414400,0xbf5a5c25,-1
7049,15241,1,2953,220,0,9,2992898048,0x3f03ec97,-1
7050,15242,1,2954,220,0,10,4066639872,0x3fceb66c,-1
7051,15243,1,2955,220,0,11,1919156224,0xbe08dc67,-1
7052,15244,1,2956,220,0,12,1382285312,0xbeecd538,-1
7053,15245,1,2957,220,0,13,3529768960,0x3f6c21ff,-1
7054,15246,1,2958,220,0,14,2456027136,0x3e3966df,-1
7055,15247,1,2959,220,0,15,308543488,0xbfbb2a86,-1
7056,15248,1,2960,220,1,0,442761216,0xbfa1cf9e,-1
7057,15249,1,2961,220,1,1,2590244864,0x3e85cf8f,-1
7058,15250,1,2962,220,1,2,3663986688,0x3f865ee9,-1
7059,15251,1,2963,220,1,3,1516503040,0xbec10596,-1
7060,15252,1,2964,220,1,4,2053373952,0xbd611547,-1
7061,15253,1,2965,220,1,5,4200857600,0x40010280,-1
7062,15254,1,2966,220,1,6,3127115776,0x3f1b6716,-1
7063,15255,1,2967,220,1,7,979632128,0xbf3ec29e,-1
7064,15256,1,2968,220,1,8,711196672,0xbf78c45e,-1
7065,15257,1,2969,220,1,9,2858680320,0x3edb03d5,-1
7066,15258,1,2970,220,1,10,3932422144,0x3fb02099,-1
7067,15259,1,2971,220,1,11,1784938496,0xbe5a4f28,-1
7068,15260,1,2972,220,1,12,1248067584,0xbf0d3a07,-1
7069,15261,1,2973,220,1,13,3395551232,0x3f4ef787,-1
7070,15262,1,2974,220,1,14,2321809408,0x3dd0b968,-1
7071,15263,1,2975,220,1,15,174325760,0xbfdf3812,-1
7072,15264,1,2976,221,0,0,241434624,0xbfcb2f3f,-1
7073,15265,1,2977,221,0,1,2388918272,0x3e10c4c3,-1
7074,15266,1,2978,221,0,2,3462660096,0x3f5d30da,-1
7075,15267,1,2979,221,0,3,1315176448,0xbf01b15b,-1
7076,15268,1,2980,221,0,4,1852047360,0xbe3171d7,-1
7077,15269,1,2981,221,0,5,3999531008,0x3fbe10d7,-1
7078,15270,1,2982,221,0,6,2925789184,0x3ef1334d,-1
7079,15271,1,2983,221,0,7,778305536,0xbf6926f5,-1
7080,15272,1,2984,221,0,8,1046740992,0xbf31c4af,-1
7081,15273,1,2985,221,0,9,3194224640,0x3f27a358,-1
7082,15274,1,2986,221,0,10,4267966464,0x401fb876,-1
7083,15275,1,2987,221,0,11,2120482816,0xbc8118c1,-1
7084,15276,1,2988,221,0,12,1583611904,0xbeaba795,-1
7085,15277,1,2989,221,0,13,3731095552,0x3f8f66f8,-1
7086,15278,1,2990,221,0,14,2657353728,0x3e9aad4c,-1
7087,15279,1,2991,221,0,15,509870080,0xbf973987,-1
7088,15280,1,2992,221,1,0,375652352,0xbfada32c,-1
7089,15281,1,2993,221,1,1,2523136000,0x3e625449,-1
7090,15282,1,2994,221,1,2,3596877824,0x3f7bed0f,-1
7091,15283,1,2995,221,1,3,1449394176,0xbed6bb12,-1
7092,15284,1,2996,221,1,4,1986265088,0xbdc0fb75,-1
7093,15285,1,2997,221,1,5,4133748736,0x3fe3d796,-1
7094,15286,1,2998,221,1,6,3060006912,0x3f0f8332,-1
7095,15287,1,2999,221,1,7,912523264,0xbf4c4360,-1
7096,15288,1,3000,221,1,8,644087808,0xbf84aeff,-1
7097,15289,1,3001,221,1,9,2791571456,0x3ec53bc4,-1
7098,15290,1,3002,221,1,10,3865313280,0x3fa4030c,-1
7099,15291,1,3003,221,1,11,1717829632,0xbe81c323,-1
7100,15292,1,3004,221,1,12,1180958720,0xbf190e00,-1
7101,15293,1,3005,221,1,13,3328442368,0x3f415ae1,-1
7102,15294,1,3006,221,1,14,2254700544,0x3d803c31,-1
7103,15295,1,3007,221,1,15,107216896,0xbffaf4a5,-1
7104,15296,1,3008,222,0,0,73662464,0xc00774d7,-1
7105,15297,1,3009,222,0,1,2221146112,0x3d302519,-1
7106,15298,1,3010,222,0,2,3294887936,0x3f3ac042,-1
7107,15299,1,3011,222,0,3,1147404288,0xbf1f1787,-1
7108,15300,1,3012,222,0,4,1684275200,0xbe8c24b2,-1
7109,15301,1,3013,222,0,5,3831758848,0x3f9e785c,-1
7110,15302,1,3014,222,0,6,2758017024,0x3eba7a41,-1
7111,15303,1,3015,222,0,7,610533376,0xbf890ce3,-1
7112,15304,1,3016,222,0,8,878968832,0xbf533b43,-1
7113,15305,1,3017,222,0,9,3026452480,0x3f09aedd,-1
7114,15306,1,3018,222,0,10,4100194304,0x3fd88a7a,-1
7115,15307,1,3019,222,0,11,1952710656,0xbde94e87,-1
7116,15308,1,3020,222,0,12,1415839744,0xbee1baaf,-1
7117,15309,1,3021,222,0,13,3563323392,0x3f73e9d1,-1
7118,15310,1,3022,222,0,14,2489581568,0x3e4dd30e,-1
7119,15311,1,3023,222,0,15,342097920,0xbfb42677,-1
7120,15312,1,3024,222,1,0,476315648,0xbf9c6257,-1
7121,15313,1,3025,222,1,1,2623799296,0x3e9036c3,-1
7122,15314,1,3026,222,1,2,3697541120,0x3f8accd3,-1
7123,15315,1,3027,222,1,3,1550057472,0xbeb64c6d,-1
7124,15316,1,3028,222,1,4,2086928384,0xbd10c9b6,-1
7125,15317,1,3029,222,1,5,4234412032,0x400c72f9,-1
7126,15318,1,3030,222,1,6,3160670208,0x3f217969,-1
7127,15319,1,3031,222,1,7,1013186560,0xbf383477,-1
7128,15320,1,3032,222,1,8,744751104,0xbf70d8fc,-1
7129,15321,1,3033,222,1,9,2892234752,0x3ee60dbe,-1
7130,15322,1,3034,222,1,10,3965976576,0x3fb6d35d,-1
7131,15323,1,3035,222,1,11,1818492928,0xbe45d66a,-1
7132,15324,1,3036,222,1,12,1281622016,0xbf076ce5,-1
7133,15325,1,3037,222,1,13,3429105664,0x3f55ff0c,-1
7134,15326,1,3038,222,1,14,2355363840,0x3df9150d,-1
7135,15327,1,3039,222,1,15,207880192,0xbfd48d3f,-1
7136,15328,1,3040,223,0,0,140771328,0xbfebb581,-1
7137,15329,1,3041,223,0,1,2288254976,0x3da87279,-1
7138,15330,1,3042,223,0,2,3361996800,0x3f481719,-1
7139,15331,1,3043,223,0,3,1214513152,0xbf1319f7,-1
7140,15332,1,3044,223,0,4,1751384064,0xbe6ede54,-1
7141,15333,1,3045,223,0,5,3898867712,0x3fa9e120,-1
7142,15334,1,3046,223,0,6,2825125888,0x3ed013bf,-1
7143,15335,1,3047,223,0,7,677642240,0xbf80774e,-1
7144,15336,1,3048,223,0,8,946077696,0xbf45716a,-1
7145,15337,1,3049,223,0,9,3093561344,0x3f156ad3,-1
7146,15338,1,3050,223,0,10,4167303168,0x3ff14337,-1
7147,15339,1,3051,223,0,11,2019819520,0xbd98bb82,-1
7148,15340,1,3052,223,0,12,1482948608,0xbecbd49a,-1
7149,15341,1,3053,223,0,13,3630432256,0x3f8218c1,-1
7150,15342,1,3054,223,0,14,2556690432,0x3e76ecda,-1
7151,15343,1,3055,223,0,15,409206784,0xbfa78ba1,-1
7152,15344,1,3056,223,1,0,274989056,0xbfc2cb51,-1
7153,15345,1,3057,223,1,1,2422472704,0x3e250d80,-1
7154,15346,1,3058,223,1,2,3496214528,0x3f649081,-1
7155,15347,1,3059,223,1,3,1348730880,0xbef80c90,-1
7156,15348,1,3060,223,1,4,1885601792,0xbe1d1f39,-1
7157,15349,1,3061,223,1,5,4033085440,0x3fc5f88d,-1
7158,15350,1,3062,223,1,6,2959343616,0x3efc766f,-1
7159,15351,1,3063,223,1,7,811859968,0xbf61a970,-1
7160,15352,1,3064,223,1,8,543424512,0xbf924cc9,-1
7161,15353,1,3065,223,1,9,2690908160,0x3ea53479,-1
7162,15354,1,3066,223,1,10,3764649984,0x3f943295,-1
7163,15355,1,3067,223,1,11,1617166336,0xbea1159a,-1
7164,15356,1,3068,223,1,12,1080295424,0xbf2b712e,-1
7165,15357,1,3069,223,1,13,3227779072,0x3f2de68f,-1
7166,15358,1,3070,223,1,14,2154037248,0x3b7aa9d8,-1
7167,15359,1,3071,223,1,15,6553600,0xc03d9934,39
7168,15360,1,3072,224,0,0,4456448,0xc0451280,47
7169,15361,1,3073,224,0,1,2151940096,0x3b2a7370,-1
7170,15362,1,3074,224,0,2,3225681920,0x3f2d8195,-1
7171,15363,1,3075,224,0,3,1078198272,0xbf2bd59c,-1
7172,15364,1,3076,224,0,4,1615069184,0xbea1be33,-1
7173,15365,1,3077,224,0,5,3762552832,0x3f93e44c,-1
7174,15366,1,3078,224,0,6,2688811008,0x3ea48b83,-1
7175,15367,1,3079,224,0,7,541327360,0xbf9299f5,-1
7176,15368,1,3080,224,0,8,809762816,0xbf621fd4,-1
7177,15369,1,3081,224,0,9,2957246464,0x3efbc155,-1
7178,15370,1,3082,224,0,10,4030988288,0x3fc57454,-1
7179,15371,1,3083,224,0,11,1883504640,0xbe1e63e7,-1
7180,15372,1,3084,224,0,12,1346633728,0xbef8c106,-1
7181,15373,1,3085,224,0,13,3494117376,0x3f64191c,-1
7182,15374,1,3086,224,0,14,2420375552,0x3e23c87d,-1
7183,15375,1,3087,224,0,15,272891904,0xbfc34b60,-1
7184,15376,1,3088,224,1,0,407109632,0xbfa7ea45,-1
7185,15377,1,3089,224,1,1,2554593280,0x3e75a297,-1
7186,15378,1,3090,224,1,2,3628335104,0x3f81d59a,-1
7187,15379,1,3091,224,1,3,1480851456,0xbecc824d,-1
7188,15380,1,3092,224,1,4,2017722368,0xbd9b3f05,-1
7189,15381,1,3093,224,1,5,4165206016,0x3ff057db,-1
7190,15382,1,3094,224,1,6,3091464192,0x3f150bc2,-1
7191,15383,1,3095,224,1,7,943980544,0xbf45dd7b,-1
7192,15384,1,3096,224,1,8,675545088,0xbf80b9bc,-1
7193,15385,1,3097,224,1,9,2823028736,0x3ecf658f,-1
7194,15386,1,3098,224,1,10,3896770560,0x3fa9808e,-1
7195,15387,1,3099,224,1,11,1749286912,0xbe702813,-1
7196,15388,1,3100,224,1,12,1212416000,0xbf13789d,-1
7197,15389,1,3101,224,1,13,3359899648,0x3f47aa4d,-1
7198,15390,1,3102,224,1,14,2286157824,0x3da5eea2,-1
7199,15391,1,3103,224,1,15,138674176,0xbfec916a,-1
7200,15392,1,3104,225,0,0,205783040,0xbfd52d1b,-1
7201,15393,1,3105,225,0,1,2353266688,0x3df68ea4,-1
7202,15394,1,3106,225,0,2,3427008512,0x3f558d60,-1
7203,15395,1,3107,225,0,3,1279524864,0xbf07c930,-1
7204,15396,1,3108,225,0,4,1816395776,0xbe471d59,-1
7205,15397,1,3109,225,0,5,3963879424,0x3fb66468,-1
7206,15398,1,3110,225,0,6,2890137600,0x3ee55c55,-1
7207,15399,1,3111,225,0,7,742653952,0xbf7155f6,-1
7208,15400,1,3112,225,0,8,1011089408,0xbf389c70,-1
7209,15401,1,3113,225,0,9,3158573056,0x3f211797,-1
7210,15402,1,3114,225,0,10,4232314880,0x400b9769,-1
7211,15403,1,3115,225,0,11,2084831232,0xbd15cdef,-1
7212,15404,1,3116,225,0,12,1547960320,0xbeb6f763,-1
7213,15405,1,3117,225,0,13,3695443968,0x3f8a84b5,-1
7214,15406,1,3118,225,0,14,2621702144,0x3e8f8fe0,-1
7215,15407,1,3119,225,0,15,474218496,0xbf9cb712,-1
7216,15408,1,3120,225,1,0,340000768,0xbfb492b2,-1
7217,15409,1,3121,225,1,1,2487484416,0x3e4c8bb3,-1
7218,15410,1,3122,225,1,2,3561226240,0x3f736ba5,-1
7219,15411,1,3123,225,1,3,1413742592,0xbee26b88,-1
7220,15412,1,3124,225,1,4,1950613504,0xbdebd472,-1
7221,15413,1,3125,225,1,5,4098097152,0x3fd7e371,-1
7222,15414,1,3126,225,1,6,3024355328,0x3f095235,-1
7223,15415,1,3127,225,1,7,876871680,0xbf53ac15,-1
7224,15416,1,3128,225,1,8,608436224,0xbf89541d,-1
7225,15417,1,3129,225,1,9,2755919872,0x3eb9cede,-1
7226,15418,1,3130,225,1,10,3829661696,0x3f9e2231,-1
7227,15419,1,3131,225,1,11,1682178048,0xbe8ccb46,-1
7228,15420,1,3132,225,1,12,1145307136,0xbf1f78df,-1
7229,15421,1,3133,225,1,13,3292790784,0x3f3a57a7,-1
7230,15422,1,3134,225,1,14,2219048960,0x3d2b208d,-1
7231,15423,1,3135,225,1,15,71565312,0xc0083380,-1
7232,15424,1,3136,226,0,0,105119744,0xbffc0905,-1
7233,15425,1,3137,226,0,1,2252603392,0x3d7b7284,-1
7234,15426,1,3138,226,0,2,3326345216,0x3f40f041,-1
7235,15427,1,3139,226,0,3,1178861568,0xbf196df4,-1
7236,15428,1,3140,226,0,4,1715732480,0xbe8268d3,-1
7237,15429,1,3141,226,0,5,3863216128,0x3fa3a810,-1
7238,15430,1,3142,226,0,6,2789474304,0x3ec48f07,-1
7239,15431,1,3143,226,0,7,641990656,0xbf84f3b4,-1
7240,15432,1,3144,226,0,8,910426112,0xbf4cb1ba,-1
7241,15433,1,3145,226,0,9,3057909760,0x3f0f255f,-1
7242,15434,1,3146,226,0,10,4131651584,0x3fe31513,-1
7243,15435,1,3147,226,0,11,1984167936,0xbdc3800c,-1
7244,15436,1,3148,226,0,12,1447297024,0xbed76a4b,-1
7245,15437,1,3149,226,0,13,3594780672,0x3f7b6b02,-1
7246,15438,1,3150,226,0,14,2521038848,0x3e610b8c,-1
7247,15439,1,3151,226,0,15,373555200,0xbfae0807,-1
7248,15440,1,3152,226,1,0,507772928,0xbf978a3d,-1
7249,15441,1,3153,226,1,1,2655256576,0x3e9a056a,-1
7250,15442,1,3154,226,1,2,3728998400,0x3f8f1bf1,-1
7251,15443,1,3155,226,1,3,1581514752,0xbeac5151,-1
7252,15444,1,3156,226,1,4,2118385664,0xbc8b1fe3,-1
7253,15445,1,3157,226,1,5,4265869312,0x401e03cd,-1
7254,15446,1,3158,226,1,6,3192127488,0x3f274000,-1
7255,15447,1,3159,226,1,7,1044643840,0xbf322ad2,-1
7256,15448,1,3160,226,1,8,776208384,0xbf69a07f,-1
7257,15449,1,3161,226,1,9,2923692032,0x3ef0801b,-1
7258,15450,1,3162,226,1,10,3997433856,0x3fbd9864,-1
7259,15451,1,3163,226,1,11,1849950208,0xbe32b794,-1
7260,15452,1,3164,226,1,12,1313079296,0xbf020c95,-1
7261,15453,1,3165,226,1,13,3460562944,0x3f5cbc6f,-1
7262,15454,1,3166,226,1,14,2386821120,0x3e0f80b8,-1
7263,15455,1,3167,226,1,15,239337472,0xbfcbbd1b,-1
7264,15456,1,3168,227,0,0,172228608,0xbfdff075,-1
7265,15457,1,3169,227,0,1,2319712256,0x3dce3469,-1
7266,15458,1,3170,227,0,2,3393454080,0x3f4e8863,-1
7267,15459,1,3171,227,0,3,1245970432,0xbf0d9775,-1
7268,15460,1,3172,227,0,4,1782841344,0xbe5b976c,-1
7269,15461,1,3173,227,0,5,3930324992,0x3fafb976,-1
7270,15462,1,3174,227,0,6,2856583168,0x3eda5416,-1
7271,15463,1,3175,227,0,7,709099520,0xbf79451b,-1
7272,15464,1,3176,227,0,8,977534976,0xbf3f2c8f,-1
7273,15465,1,3177,227,0,9,3125018624,0x3f1b06b0,-1
7274,15466,1,3178,227,0,10,4198760448,0x40006afa,-1
7275,15467,1,3179,227,0,11,2051276800,0xbd661aa7,-1
7276,15468,1,3180,227,0,12,1514405888,0xbec1b1df,-1
7277,15469,1,3181,227,0,13,3661889536,0x3f861967,-1
7278,15470,1,3182,227,0,14,2588147712,0x3e852997,-1
7279,15471,1,3183,227,0,15,440664064,0xbfa228f1,-1
7280,15472,1,3184,227,1,0,306446336,0xbfbb9fa5,-1
7281,15473,1,3185,227,1,1,2453929984,0x3e3820c2,-1
7282,15474,1,3186,227,1,2,3527671808,0x3f6ba75c,-1
7283,15475,1,3187,227,1,3,1380188160,0xbeed87d0,-1
7284,15476,1,3188,227,1,4,1917059072,0xbe0a2028,-1
7285,15477,1,3189,227,1,5,4064542720,0x3fce2334,-1
7286,15478,1,3190,227,1,6,2990800896,0x3f039106,-1
7287,15479,1,3191,227,1,7,843317248,0xbf5acfa3,-1
7288,15480,1,3192,227,1,8,574881792,0xbf8ddf36,-1
7289,15481,1,3193,227,1,9,2722365440,0x3eaf2386,-1
7290,15482,1,3194,227,1,10,3796107264,0x3f98e3ec,-1
7291,15483,1,3195,227,1,11,1648623616,0xbe973ca2,-1
7292,15484,1,3196,227,1,12,1111752704,0xbf259ae2,-1
7293,15485,1,3197,227,1,13,3259236352,0x3f33de25,-1
7294,15486,1,3198,227,1,14,2185494528,0x3cb5bed7,-1
7295,15487,1,3199,227,1,15,38010880,0xc017cc13,-1
7296,15488,1,3200,228,0,0,54788096,0xc00ef27c,-1
7297,15489,1,3201,228,0,1,2202271744,0x3d02fe60,-1
7298,15490,1,3202,228,0,2,3276013568,0x3f371727,-1
7299,15491,1,3203,228,0,3,1128529920,0xbf2286e4,-1
7300,15492,1,3204,228,0,4,1665400832,0xbe920202,-1
7301,15493,1,3205,228,0,5,3812884480,0x3f9b7ab5,-1
7302,15494,1,3206,228,0,6,2739142656,0x3eb476b0,-1
7303,15495,1,3207,228,0,7,591659008,0xbf8b9409,-1
7304,15496,1,3208,228,0,8,860094464,0xbf573881,-1
7305,15497,1,3209,228,0,9,3007578112,0x3f066f71,-1
7306,15498,1,3210,228,0,10,4081319936,0x3fd2dc2d,-1
7307,15499,1,3211,228,0,11,1933836288,0xbe000398,-1
7308,15500,1,3212,228,0,12,1396965376,0xbee7f62d,-1
7309,15501,1,3213,228,0,13,3544449024,0x3f6f8272,-1
7310,15502,1,3214,228,0,14,2470707200,0x3e4253c2,-1
7311,15503,1,3215,228,0,15,323223552,0xbfb8074e,-1
7312,15504,1,3216,228,1,0,457441280,0xbf9f66c6,-1
7313,15505,1,3217,228,1,1,2604924928,0x3e8a5ae8,-1
7314,15506,1,3218,228,1,2,3678666752,0x3f8849db,-1
7315,15507,1,3219,228,1,3,1531183104,0xbebc51fb,-1
7316,15508,1,3220,228,1,4,2068054016,0xbd3df1f5,-1
7317,15509,1,3221,228,1,5,4215537664,0x40057f74,-1
7318,15510,1,3222,228,1,6,3141795840,0x3f1e0c4c,-1
7319,15511,1,3223,228,1,7,994312192,0xbf3be08c,-1
7320,15512,1,3224,228,1,8,725876736,0xbf7545ff,-1
7321,15513,1,3225,228,1,9,2873360384,0x3edfd4e2,-1
7322,15514,1,3226,228,1,10,3947102208,0x3fb2ff64,-1
7323,15515,1,3227,228,1,11,1799618560,0xbe5157b5,-1
7324,15516,1,3228,228,1,12,1262747648,0xbf0aae0a,-1
7325,15517,1,3229,228,1,13,3410231296,0x3f5205d4,-1
7326,15518,1,3230,228,1,14,2336489472,0x3de25eb6,-1
7327,15519,1,3231,228,1,15,189005824,0xbfda5d65,-1
7328,15520,1,3232,229,0,0,256114688,0xbfc76879,-1
7329,15521,1,3233,229,0,1,2403598336,0x3e19a2ad,-1
7330,15522,1,3234,229,0,2,3477340160,0x3f6064d5,-1
7331,15523,1,3235,229,0,3,1329856512,0xbefe6919,-1
7332,15524,1,3236,229,0,4,1866727424,0xbe288b9e,-1
7333,15525,1,3237,229,0,5,4014211072,0x3fc16f07,-1
7334,15526,1,3238,229,0,6,2940469248,0x3ef61cea,-1
7335,15527,1,3239,229,0,7,792985600,0xbf65d9d8,-1
7336,15528,1,3240,229,0,8,1061421056,0xbf2efcca,-1
7337,15529,1,3241,229,0,9,3208904704,0x3f2a5d89,-1
7338,15530,1,3242,229,0,10,4282646528,0x4030cba3,19
7339,15531,1,3243,229,0,11,2135162880,0xbbeba005,-1
7340,15532,1,3244,229,0,12,1598291968,0xbea7057b,-1
7341,15533,1,3245,229,0,13,3745775616,0x3f91799f,-1
7342,15534,1,3246,229,0,14,2672033792,0x3e9f464f,-1
7343,15535,1,3247,229,0,15,524550144,0xbf950b00,-1
7344,15536,1,3248,229,1,0,390332416,0xbfaaeca9,-1
7345,15537,1,3249,229,1,1,2537816064,0x3e6b5406,-1
7346,15538,1,3250,229,1,2,3611557888,0x3f7f829d,-1
7347,15539,1,3251,229,1,3,1464074240,0xbed1f340,-1
7348,15540,1,3252,229,1,4,2000945152,0xbdaf5d5e,-1
7349,15541,1,3253,229,1,5,4148428800,0x3fe9665e,-1
7350,15542,1,3254,229,1,6,3074686976,0x3f121615,-1
7351,15543,1,3255,229,1,7,927203328,0xbf494305,-1
7352,15544,1,3256,229,1,8,658767872,0xbf82d228,-1
7353,15545,1,3257,229,1,9,2806251520,0x3ec9f766,-1
7354,15546,1,3258,229,1,10,3879993344,0x3fa68931,-1
7355,15547,1,3259,229,1,11,1732509696,0xbe7a7999,-1
7356,15548,1,3260,229,1,12,1195638784,0xbf1670ad,-1
7357,15549,1,3261,229,1,13,3343122432,0x3f4448f1,-1
7358,15550,1,3262,229,1,14,2269380608,0x3d91d226,-1
7359,15551,1,3263,229,1,15,121896960,0xbff3db6c,-1
7360,15552,1,3264,230,0,0,88342528,0xc002b26a,-1
7361,15553,1,3265,230,0,1,2235826176,0x3d5346ef,-1
7362,15554,1,3266,230,0,2,3309568000,0x3f3d9fed,-1
7363,15555,1,3267,230,0,3,1162084352,0xbf1c709f,-1
7364,15556,1,3268,230,0,4,1698955264,0xbe879843,-1
7365,15557,1,3269,230,0,5,3846438912,0x3fa0db8b,-1
7366,15558,1,3270,230,0,6,2772697088,0x3ebf2c40,-1
7367,15559,1,3271,230,0,7,625213440,0xbf871edb,-1
7368,15560,1,3272,230,0,8,893648896,0xbf5029f4,-1
7369,15561,1,3273,230,0,9,3041132544,0x3f0c3977,-1
7370,15562,1,3274,230,0,10,4114874368,0x3fdd4622,-1
7371,15563,1,3275,230,0,11,1967390720,0xbdd7a792,-1
7372,15564,1,3276,230,0,12,1430519808,0xbedce7a5,-1
7373,15565,1,3277,230,0,13,3578003456,0x3f77639a,-1
7374,15566,1,3278,230,0,14,2504261632,0x3e56c8df,-1
7375,15567,1,3279,230,0,15,356777984,0xbfb13e8c,-1
7376,15568,1,3280,230,1,0,490995712,0xbf9a1898,-1
7377,15569,1,3281,230,1,1,2638479360,0x3e94c8a9,-1
7378,15570,1,3282,230,1,2,3712221184,0x3f8cca88,-1
7379,15571,1,3283,230,1,3,1564737536,0xbeb1a1e5,-1
7380,15572,1,3284,230,1,4,2101608448,0xbcdb5b2f,-1
7381,15573,1,3285,230,1,5,4249092096,0x40134c17,-1
7382,15574,1,3286,230,1,6,3175350272,0x3f2428c1,-1
7383,15575,1,3287,230,1,7,1027866624,0xbf355ff4,-1
7384,15576,1,3288,230,1,8,759431168,0xbf6d7457,-1
7385,15577,1,3289,230,1,9,2906914816,0x3eeaeaa9,-1
7386,15578,1,3290,230,1,10,3980656640,0x3fb9eb8f,-1
7387,15579,1,3291,230,1,11,1833172992,0xbe3ce811,-1
7388,15580,1,3292,230,1,12,1296302080,0xbf04e8c0,-1
7389,15581,1,3293,230,1,13,3443785728,0x3f591f6f,-1
7390,15582,1,3294,230,1,14,2370043904,0x3e05625b,-1
7391,15583,1,3295,230,1,15,222560256,0xbfd050e1,-1
7392,15584,1,3296,231,0,0,155451392,0xbfe5f95a,-1
